status	sim_time	in_0	in_1	
1	4.72043	0	0	
0	1.45587	1	1	
1	2.07643	0	0	
1	2.67163	0	0	
0	1.22837	1	1	
1	2.35267	0	0	
1	2.52066	0	0	
1	2.92301	0	0	
1	3.1352	0	0	
1	4.17411	0	0	
0	4.32499	1	1	
0	21.5368	0.0527364	1	
0	22.0615	1	1	
0	0.800103	1	1	
1	0.837171	0	0	
1	0.915686	0	0	
1	1.50669	0	0	
1	2.07489	0	0	
0	6.33598	1	1	
0	6.44033	1	1	
1	6.7548	0	0	
1	6.99028	0	0	
0	2.79635	1	1	
1	3.0291	0	0	
1	3.03547	0	0	
0	3.59367	1	1	
1	3.76382	0	0	
1	4.1298	0	0	
0	3.70651	1	1	
1	3.80974	0	0	
1	4.19709	0	0	
1	4.60975	0	0	
0	2.38208	1	1	
1	2.71893	0	0	
1	2.79129	0	0	
1	2.79914	0	0	
1	4.39234	0	0	
1	4.70243	0	0	
1	4.93281	0	0	
0	5.6109	1	1	
1	5.64806	0	0	
1	5.78339	0	0	
1	7.37589	0	0	
1	7.56052	0	0	
1	7.74908	0	0	
1	8.20568	0	0	
1	8.40015	0	0	
0	20.456	0.437417	1	
0	4.17343	1	1	
1	4.25004	0	0	
1	4.52506	0	0	
1	4.83707	0	0	
1	5.59586	0	0	
0	8.38238	1	1	
1	8.73902	0	0	
1	9.0397	0	0	
0	6.49953	1	1	
1	7.03959	0	0	
1	7.29352	0	0	
1	8.12596	0	0	
1	9.4747	0	0	
1	9.65092	0	0	
0	11.9482	1	1	
1	12.2973	0	0	
1	12.4935	0	0	
0	10.2432	1	0.678735	
1	10.3115	0	0	
1	10.6077	0	0	
1	11.829	0	0	
1	11.9958	0	0	
0	13.1357	1	1	
1	13.3019	0	0	
1	13.4822	0	0	
1	13.8751	0	0	
0	14.097	1	1	
0	7.18446	1	1	
1	7.57979	0	0	
1	7.58315	0	0	
1	7.77167	0	0	
1	9.47622	0	0	
0	14.4953	1	1	
0	14.1474	1	1	
0	9.33059	1	0.536757	
1	9.88803	0	0	
1	10.0801	0	0	
0	8.11412	1	0.496513	
1	8.47977	0	0	
0	13.6264	1	0.462304	
1	13.7878	0	0	
1	14.3526	0	0	
1	14.4371	0	0	
1	14.7925	0	0	
1	14.8743	0	0	
0	11.5396	1	1	
1	11.8673	0	0	
1	12.5617	0	0	
0	43.1336	0.298957	1	
0	21.9946	1	1	
1	23.2646	0	0	
0	23.7158	1	1	
0	3.60784	1	1	
1	3.93553	0	0	
1	4.70134	0	0	
1	5.92892	0	0	
0	7.47591	1	1	
1	7.86643	0	0	
1	8.10961	0	0	
0	4.22813	1	1	
1	4.29915	0	0	
1	4.45061	0	0	
1	5.01185	0	0	
1	5.19227	0	0	
1	8.38321	0	0	
0	8.67817	1	1	
0	0.904397	1	1	
1	1.01388	0	0	
1	2.41951	0	0	
1	2.69951	0	0	
1	4.63032	0	0	
0	6.78366	1	1	
1	6.9072	0	0	
0	6.26558	1	1	
1	7.18545	0	0	
1	7.37088	0	0	
0	4.23531	1	1	
1	4.63395	0	0	
1	4.67708	0	0	
1	6.73106	0	0	
1	6.8568	0	0	
0	3.32416	1	1	
1	3.34894	0	0	
1	3.46157	0	0	
1	4.74442	0	0	
0	1.24995	1	1	
1	1.25499	0	0	
1	2.31745	0	0	
0	4.63591	1	0.722621	
1	4.90675	0	0	
1	5.21247	0	0	
1	5.50498	0	0	
1	5.59677	0	0	
1	5.63886	0	0	
1	6.6117	0	0	
1	6.9926	0	0	
0	7.09496	1	1	
0	7.51349	1	1	
1	7.53486	0	0	
0	1.24182	1	1	
1	1.28324	0	0	
1	1.41991	0	0	
0	0.191811	1	1	
1	0.638193	0	0	
1	0.827675	0	0	
1	1.65544	0	0	
1	2.05324	0	0	
1	2.72889	0	0	
0	3.51811	1	1	
0	4.68724	1	1	
0	1.16634	1	1	
1	1.59026	0	0	
1	1.97199	0	0	
0	4.0203	1	1	
1	4.26936	0	0	
1	4.69309	0	0	
0	4.95971	1	1	
0	5.03682	1	1	
0	0.102844	1	1	
1	0.283648	0	0	
1	0.500318	0	0	
1	0.620281	0	0	
1	1.51102	0	0	
0	2.47949	1	1	
1	2.7302	0	0	
1	2.85152	0	0	
1	2.91619	0	0	
1	5.04864	0	0	
1	5.08087	0	0	
1	5.29281	0	0	
0	0.367537	1	1	
1	0.525604	0	0	
1	2.03805	0	0	
1	2.39264	0	0	
1	2.80747	0	0	
0	3.23387	1	1	
1	3.29698	0	0	
1	3.34703	0	0	
1	4.06549	0	0	
1	5.45201	0	0	
0	5.46892	1	1	
1	5.47246	0	0	
1	5.58492	0	0	
1	5.6874	0	0	
0	13.0631	0.386676	1	
0	13.2176	1	1	
1	13.2847	0	0	
1	13.4207	0	0	
0	13.6606	1	1	
0	11.5586	1	1	
0	7.65135	1	1	
1	7.74991	0	0	
1	8.24188	0	0	
1	9.08868	0	0	
0	9.87547	1	1	
1	10.5848	0	0	
0	10.8665	1	1	
0	11.0755	1	1	
0	52.2507	0.188886	0.895063	
0	5.00684	1	1	
0	0.579702	1	1	
1	0.803578	0	0	
1	1.2175	0	0	
1	1.3582	0	0	
1	1.74222	0	0	
1	5.0402	0	0	
1	5.09576	0	0	
1	6.27818	0	0	
0	6.33261	1	1	
1	6.44236	0	0	
1	6.59177	0	0	
1	6.90724	0	0	
0	0.562613	1	1	
1	1.37261	0	0	
1	1.43028	0	0	
1	1.81009	0	0	
1	2.09225	0	0	
0	1.05753	1	1	
1	1.31362	0	0	
1	1.47594	0	0	
1	1.55442	0	0	
0	1.1392	1	1	
0	3.54926	1	0.448946	
0	3.9109	1	1	
0	1.64293	1	1	
1	1.65135	0	0	
1	1.74561	0	0	
1	2.97323	0	0	
1	3.91325	0	0	
1	4.04328	0	0	
1	4.04482	0	0	
1	4.06558	0	0	
1	4.11058	0	0	
1	4.36851	0	0	
0	0.647958	1	1	
1	1.16786	0	0	
0	2.38455	1	1	
1	2.49757	0	0	
1	2.58001	0	0	
0	7.62372	0.366624	1	
0	3.13946	1	1	
1	3.34646	0	0	
1	4.03541	0	0	
1	4.80288	0	0	
1	4.95326	0	0	
1	7.71533	0	0	
1	8.1053	0	0	
0	8.62471	1	1	
0	8.73062	1	1	
0	9.27245	1	0.95917	
1	9.34867	0	0	
0	9.51051	1	1	
1	9.54376	0	0	
1	9.63746	0	0	
1	9.70326	0	0	
1	10.0825	0	0	
1	10.0976	0	0	
1	10.4083	0	0	
1	10.4966	0	0	
1	10.7941	0	0	
0	6.35044	1	0.0754904	
1	7.09955	0	0	
1	7.36093	0	0	
1	7.55151	0	0	
0	41.2769	0.142754	1	
0	41.3619	1	1	
0	1.78237	1	1	
1	1.83271	0	0	
0	2.25966	1	1	
1	2.85612	0	0	
1	2.89998	0	0	
1	3.51258	0	0	
1	5.00016	0	0	
0	4.02857	1	1	
1	4.15218	0	0	
1	4.61488	0	0	
0	1.81943	1	1	
1	2.27015	0	0	
0	2.33786	1	1	
1	2.55389	0	0	
1	2.60423	0	0	
0	0.551434	1	1	
1	0.776724	0	0	
1	1.43348	0	0	
1	1.71529	0	0	
1	2.6457	0	0	
1	2.84213	0	0	
1	3.02604	0	0	
1	3.14153	0	0	
0	1.23532	1	1	
1	1.27284	0	0	
1	1.43194	0	0	
1	1.63612	0	0	
1	3.15676	0	0	
1	3.1889	0	0	
1	4.45938	0	0	
0	19.427	0.0763709	1	
0	19.59	1	1	
0	7.75213	1	1	
1	9.28656	0	0	
1	9.4591	0	0	
0	6.7185	1	1	
1	7.03108	0	0	
0	6.09757	1	1	
1	6.48649	0	0	
0	2.65468	1	1	
1	2.66226	0	0	
1	2.94019	0	0	
1	3.06135	0	0	
0	3.45492	1	1	
1	3.56728	0	0	
1	3.58127	0	0	
0	3.4077	1	0.155894	
1	3.62123	0	0	
1	3.88114	0	0	
0	4.7561	0.184625	1	
1	5.3192	0	0	
1	5.47192	0	0	
1	5.78479	0	0	
0	11.3509	0.205825	1	
0	42.3259	0.223093	1	
0	21.1363	1	1	
0	2.88964	1	1	
1	3.05732	0	0	
1	3.49592	0	0	
1	4.38451	0	0	
1	5.46812	0	0	
0	7.54572	1	1	
0	0.587028	1	1	
1	0.686893	0	0	
1	0.911005	0	0	
1	1.93573	0	0	
0	8.68574	1	1	
1	8.78249	0	0	
1	9.66321	0	0	
1	9.9182	0	0	
1	9.99224	0	0	
1	10.5089	0	0	
0	8.61665	1	1	
1	8.86323	0	0	
0	4.44774	1	1	
1	4.58141	0	0	
1	4.62313	0	0	
1	5.45659	0	0	
0	8.69109	1	1	
0	8.77719	1	1	
1	8.88115	0	0	
1	8.9581	0	0	
0	2.16506	1	1	
1	2.57981	0	0	
1	3.35109	0	0	
0	0.361335	1	1	
1	0.720874	0	0	
1	0.754309	0	0	
1	1.18225	0	0	
1	3.53713	0	0	
0	5.51246	1	1	
1	5.63568	0	0	
1	5.95193	0	0	
0	17.3625	0.406441	1	
1	17.6939	0	0	
0	3.68002	1	1	
1	3.81405	0	0	
1	3.88994	0	0	
0	3.25163	1	1	
1	3.43146	0	0	
1	3.61913	0	0	
1	4.05043	0	0	
1	4.18536	0	0	
1	4.87603	0	0	
1	6.22931	0	0	
0	7.21766	1	1	
1	7.27907	0	0	
1	7.76932	0	0	
0	8.29313	1	1	
1	8.30336	0	0	
1	8.40141	0	0	
1	9.03486	0	0	
1	9.73142	0	0	
1	10.0573	0	0	
0	39.0368	0.334871	1	
0	7.72246	1	1	
0	4.16607	1	1	
1	4.17469	0	0	
0	6.52615	1	1	
0	3.98601	1	1	
0	3.95332	1	1	
1	4.22363	0	0	
1	4.2354	0	0	
1	4.44991	0	0	
1	4.78847	0	0	
1	5.84664	0	0	
1	6.12078	0	0	
1	6.53551	0	0	
1	6.546	0	0	
1	6.72986	0	0	
1	7.97809	0	0	
1	8.04312	0	0	
1	8.47277	0	0	
1	8.93794	0	0	
0	3.37024	1	1	
1	3.54898	0	0	
1	3.58809	0	0	
0	2.75335	1	0.144187	
1	2.99049	0	0	
1	3.59139	0	0	
1	4.13741	0	0	
1	4.15007	0	0	
1	4.28481	0	0	
1	4.59424	0	0	
1	9.58251	0	0	
0	10.7958	1	0.8945	
0	5.36709	1	1	
1	5.4188	0	0	
1	5.79368	0	0	
0	6.57344	1	1	
1	6.57585	0	0	
1	7.03445	0	0	
1	8.01335	0	0	
1	8.59099	0	0	
0	6.84002	1	1	
1	6.96613	0	0	
0	2.23394	1	1	
1	2.95203	0	0	
1	3.38384	0	0	
1	4.03013	0	0	
1	7.32642	0	0	
0	8.55931	1	0.905187	
1	8.59256	0	0	
1	8.67822	0	0	
1	8.81662	0	0	
1	8.8255	0	0	
1	8.83059	0	0	
1	8.87132	0	0	
0	3.84474	1	1	
1	4.55182	0	0	
1	5.02783	0	0	
1	5.25354	0	0	
0	25.8024	0.0406686	1	
1	26.319	0	0	
0	26.3277	1	1	
0	10.276	1	1	
1	10.6375	0	0	
0	6.35963	1	1	
1	6.80295	0	0	
1	7.15377	0	0	
0	7.11976	1	1	
1	7.24766	0	0	
0	6.82901	1	1	
1	6.93454	0	0	
0	0.861841	1	1	
1	0.908455	0	0	
1	1.04695	0	0	
1	1.17331	0	0	
1	1.94855	0	0	
0	4.39421	1	1	
1	4.40752	0	0	
1	4.54281	0	0	
1	4.89373	0	0	
1	5.99742	0	0	
0	47.0691	0.142002	1	
0	39.7031	1	1	
0	3.47319	1	1	
1	3.772	0	0	
0	3.48221	1	1	
1	3.66548	0	0	
0	0.130733	1	1	
1	0.425474	0	0	
1	1.50424	0	0	
1	2.31233	0	0	
1	4.143	0	0	
1	4.46265	0	0	
1	4.59497	0	0	
0	1.62911	1	1	
1	1.77378	0	0	
1	2.17491	0	0	
1	2.60039	0	0	
1	5.18955	0	0	
1	5.85153	0	0	
0	5.85253	1	1	
0	0.965409	1	1	
1	1.09061	0	0	
1	1.60877	0	0	
1	6.40406	0	0	
1	6.50061	0	0	
0	5.99149	1	0.434405	
1	6.34403	0	0	
0	15.6623	0.324255	1	
1	16.0329	0	0	
1	16.3283	0	0	
0	17.4225	1	1	
0	2.63221	1	1	
1	3.2373	0	0	
1	3.77032	0	0	
0	3.19931	1	1	
1	3.80722	0	0	
0	1.94211	1	1	
1	2.46147	0	0	
1	3.41445	0	0	
1	3.79636	0	0	
0	3.97035	1	1	
1	3.99402	0	0	
0	29.2388	0.0149998	1	
1	29.6274	0	0	
1	29.6355	0	0	
0	16.7931	1	1	
1	18.2912	0	0	
0	9.74486	1	1	
0	7.76768	1	1	
1	8.15109	0	0	
1	8.76109	0	0	
1	8.88266	0	0	
1	9.9774	0	0	
1	10.1504	0	0	
1	10.5428	0	0	
1	11.2718	0	0	
0	12.6251	1	1	
0	5.51811	1	1	
1	5.98093	0	0	
1	6.24121	0	0	
0	9.81939	1	1	
1	9.94068	0	0	
1	10.1664	0	0	
1	11.0522	0	0	
1	11.3934	0	0	
0	8.14454	0.760862	1	
1	8.15944	0	0	
1	9.5899	0	0	
1	12.5088	0	0	
1	12.7713	0	0	
0	22.6931	0.147821	1	
0	13.8301	1	0.649278	
1	13.8393	0	0	
1	14.3702	0	0	
1	14.6992	0	0	
1	15.457	0	0	
1	16.1677	0	0	
1	17.8133	0	0	
0	22.7223	1	1	
0	22.9416	1	1	
1	23.1343	0	0	
0	24.9238	1	0.871452	
0	22.8087	1	0.702776	
0	15.3306	1	0.408394	
0	47.8209	0.327075	0.93193	
0	7.01099	1	1	
1	7.31007	0	0	
1	7.61325	0	0	
1	8.73125	0	0	
1	9.58876	0	0	
0	1.33968	1	1	
1	1.46682	0	0	
1	1.47983	0	0	
1	1.48581	0	0	
1	2.62551	0	0	
0	3.04001	1	1	
1	3.32641	0	0	
0	2.6174	1	1	
0	2.73745	1	0.780182	
1	2.74445	0	0	
1	3.00591	0	0	
1	3.58352	0	0	
0	1.73825	1	1	
1	1.84304	0	0	
1	2.09082	0	0	
1	2.17303	0	0	
1	2.41108	0	0	
0	2.99301	1	1	
1	3.57781	0	0	
1	3.63799	0	0	
1	3.78542	0	0	
1	3.81229	0	0	
1	3.88938	0	0	
1	4.09241	0	0	
1	4.13061	0	0	
0	4.18638	1	1	
1	4.51304	0	0	
1	4.60274	0	0	
0	2.24996	1	1	
1	2.28064	0	0	
1	2.54365	0	0	
1	3.23293	0	0	
1	4.01847	0	0	
0	4.81315	1	1	
1	4.8326	0	0	
1	4.85326	0	0	
1	4.88089	0	0	
1	4.89264	0	0	
1	4.94741	0	0	
0	5.12796	1	1	
1	5.14655	0	0	
0	6.50142	1	0.797462	
0	5.1155	1	1	
1	5.1229	0	0	
1	5.392	0	0	
0	6.38724	0.603878	1	
1	6.55249	0	0	
0	0.757294	1	1	
1	0.842097	0	0	
1	0.868575	0	0	
1	1.12274	0	0	
1	1.64266	0	0	
0	4.62152	1	0.359241	
0	1.48318	1	1	
1	1.6431	0	0	
1	2.00255	0	0	
1	2.43811	0	0	
1	2.76285	0	0	
1	4.91321	0	0	
1	5.39855	0	0	
0	4.35962	0.545179	1	
1	4.85438	0	0	
1	5.69365	0	0	
1	6.07395	0	0	
1	6.31115	0	0	
0	20.1735	0.0540602	1	
0	10.8067	1	0.164593	
1	10.9306	0	0	
0	1.11087	1	1	
1	1.61183	0	0	
1	2.91426	0	0	
0	2.29745	1	1	
1	2.44407	0	0	
1	2.67132	0	0	
1	2.85634	0	0	
1	3.31785	0	0	
1	3.47975	0	0	
0	3.82695	1	1	
1	5.08183	0	0	
1	6.18542	0	0	
1	7.53212	0	0	
0	13.3095	0.640096	1	
0	1.21263	1	1	
1	1.286	0	0	
1	1.29283	0	0	
1	3.11745	0	0	
1	6.58489	0	0	
0	13.619	1	1	
1	13.7532	0	0	
1	13.7549	0	0	
1	13.9432	0	0	
1	14.3012	0	0	
0	14.039	0.487733	1	
0	40.9613	0.0435605	1	
0	41.023	1	1	
1	41.0983	0	0	
1	41.3396	0	0	
0	20.4034	1	1	
0	7.52029	1	1	
1	7.62259	0	0	
1	7.71887	0	0	
1	9.1288	0	0	
0	10.8865	1	1	
0	5.57807	1	1	
1	6.31691	0	0	
0	5.97143	1	1	
1	6.02857	0	0	
1	6.45996	0	0	
1	7.22355	0	0	
0	3.66611	1	1	
1	4.3168	0	0	
1	4.51576	0	0	
1	5.66569	0	0	
1	6.54747	0	0	
1	8.2856	0	0	
1	8.39744	0	0	
0	8.67146	1	1	
1	8.76674	0	0	
0	6.95625	1	1	
1	7.16721	0	0	
0	5.26705	1	1	
0	2.37475	1	1	
1	2.8069	0	0	
1	3.94475	0	0	
1	5.7351	0	0	
1	5.8432	0	0	
1	6.39693	0	0	
1	6.7835	0	0	
1	7.2092	0	0	
1	7.54221	0	0	
0	7.57873	1	1	
0	4.47766	0.315845	1	
1	4.82382	0	0	
1	5.56377	0	0	
1	5.8181	0	0	
0	25.8139	0.215267	1	
1	26.4493	0	0	
0	7.49949	1	1	
0	0.750907	1	1	
1	0.757865	0	0	
1	2.11218	0	0	
1	2.20992	0	0	
1	3.38382	0	0	
0	21.8681	0.242076	1	
0	10.4945	1	1	
1	11.3401	0	0	
0	5.13019	1	1	
1	5.90912	0	0	
1	6.56253	0	0	
0	11.9234	0.41425	0.77349	
0	24.3573	0.173514	1	
0	10.7907	1	0.885104	
1	11.5623	0	0	
0	20.5598	0.753802	0.31275	
1	20.9784	0	0	
0	34.2063	0.533183	1	
1	34.4603	0	0	
1	35.3686	0	0	
0	0.750454	1	1	
1	1.09445	0	0	
1	4.04723	0	0	
1	4.55094	0	0	
1	6.31294	0	0	
0	17.1296	1	0.515997	
1	17.2579	0	0	
1	18.192	0	0	
1	21.1874	0	0	
1	23.6829	0	0	
0	10.6077	1	1	
1	10.7572	0	0	
0	4.51801	1	1	
1	4.84763	0	0	
0	38.6403	0.276397	0.749212	
0	24.319	1	1	
0	12.1908	1	1	
1	12.8169	0	0	
1	13.8251	0	0	
1	13.8553	0	0	
0	14.6491	1	1	
0	2.52351	1	1	
0	2.46022	1	1	
1	2.47329	0	0	
1	2.57919	0	0	
1	3.34204	0	0	
1	3.49279	0	0	
1	3.98628	0	0	
1	4.00347	0	0	
1	4.07113	0	0	
1	5.86984	0	0	
0	10.3979	1	0.753399	
1	10.6955	0	0	
0	10.9339	1	1	
1	10.9853	0	0	
0	3.88069	1	1	
1	3.99881	0	0	
1	4.51911	0	0	
1	6.55939	0	0	
0	3.60429	1	1	
0	10.1283	1	0.0609605	
1	10.4494	0	0	
1	10.756	0	0	
1	10.8647	0	0	
1	11.0069	0	0	
1	11.2304	0	0	
0	3.82427	1	1	
1	3.84246	0	0	
1	4.2237	0	0	
0	9.43496	0.552213	1	
1	9.46088	0	0	
0	13.4794	1	0.719737	
0	8.18776	1	0.553205	
0	1.94758	1	0.578922	
1	3.21634	0	0	
1	3.37173	0	0	
1	4.30554	0	0	
1	6.20666	0	0	
1	8.49507	0	0	
0	55.1685	0.099098	1	
0	3.34838	1	0.472105	
1	3.35582	0	0	
1	6.49378	0	0	
0	0.231193	1	1	
1	0.420966	0	0	
1	2.29052	0	0	
1	2.33651	0	0	
0	1.25912	1	1	
1	1.31059	0	0	
1	1.32427	0	0	
1	1.53224	0	0	
1	2.4123	0	0	
1	4.15921	0	0	
0	4.24032	1	1	
1	4.58369	0	0	
1	4.62214	0	0	
0	5.20652	1	0.922349	
0	0.0150124	1	1	
1	0.584916	0	0	
1	1.51814	0	0	
1	2.2359	0	0	
1	2.41665	0	0	
1	5.29692	0	0	
0	3.51145	1	1	
1	3.90607	0	0	
0	1.82466	1	1	
1	3.32226	0	0	
1	3.86665	0	0	
1	4.2222	0	0	
0	4.44276	1	1	
1	5.27995	0	0	
1	5.33861	0	0	
1	5.51964	0	0	
1	5.52408	0	0	
1	5.62648	0	0	
0	21.3414	0.263668	1	
1	21.3435	0	0	
0	20.1412	1	1	
0	3.22629	1	1	
1	3.5341	0	0	
1	4.13083	0	0	
0	3.37527	1	1	
1	3.54791	0	0	
1	3.58396	0	0	
1	6.46303	0	0	
1	7.50129	0	0	
1	8.01075	0	0	
0	8.2658	1	1	
1	8.39152	0	0	
1	8.61465	0	0	
0	2.2107	1	1	
1	2.688	0	0	
1	3.30066	0	0	
1	3.81569	0	0	
1	8.30979	0	0	
1	8.75122	0	0	
1	9.00523	0	0	
0	5.34592	1	1	
1	5.76526	0	0	
1	6.50917	0	0	
1	6.87491	0	0	
0	29.7478	0.275941	1	
0	14.7881	1	1	
1	15.1105	0	0	
1	15.4051	0	0	
1	15.4288	0	0	
0	13.6405	1	1	
1	14.069	0	0	
1	14.0868	0	0	
1	15.2558	0	0	
1	15.6881	0	0	
0	15.8655	1	1	
1	16.1084	0	0	
1	16.4287	0	0	
0	10.9934	1	1	
1	11.3308	0	0	
1	12.2603	0	0	
0	44.2444	0.166036	1	
0	39.8114	1	1	
0	16.1471	1	1	
0	4.02843	1	1	
0	3.76395	1	1	
1	4.0757	0	0	
1	4.53088	0	0	
1	5.00042	0	0	
0	5.26162	1	1	
1	6.05452	0	0	
1	6.11727	0	0	
1	6.16372	0	0	
1	7.16467	0	0	
0	0.0962431	1	1	
1	0.372445	0	0	
1	0.622527	0	0	
1	1.21814	0	0	
1	1.72419	0	0	
0	0.816032	1	1	
1	1.20708	0	0	
1	3.76696	0	0	
1	4.1273	0	0	
0	4.48835	1	1	
1	4.74489	0	0	
1	5.01321	0	0	
1	5.26853	0	0	
1	7.71882	0	0	
0	5.36448	1	1	
1	6.94392	0	0	
0	3.73953	1	1	
1	3.84166	0	0	
0	40.049	0.0409895	1	
0	27.9431	1	1	
0	4.77421	1	1	
1	4.80505	0	0	
1	4.91307	0	0	
0	5.96987	1	1	
0	0.484925	1	1	
1	0.688021	0	0	
0	0.770139	1	1	
1	0.771256	0	0	
1	0.951956	0	0	
1	1.09391	0	0	
1	1.87982	0	0	
1	1.89391	0	0	
0	2.0723	1	1	
1	2.27308	0	0	
1	2.36039	0	0	
1	2.71033	0	0	
1	2.77589	0	0	
1	5.72321	0	0	
0	6.239	1	1	
0	3.58329	1	1	
1	3.67036	0	0	
1	3.96733	0	0	
0	5.55182	1	1	
1	5.82145	0	0	
0	12.5778	0.423763	1	
1	12.919	0	0	
0	13.6312	0.334131	1	
0	4.69588	1	1	
1	5.23478	0	0	
1	5.52941	0	0	
1	6.20634	0	0	
1	6.50478	0	0	
0	13.5901	1	1	
0	1.94601	1	1	
1	2.15182	0	0	
1	4.85946	0	0	
0	10.1069	0.183805	1	
1	10.2606	0	0	
0	6.51409	1	1	
1	7.01432	0	0	
0	13.7731	0.359925	1	
1	13.9312	0	0	
1	14.209	0	0	
1	14.3482	0	0	
1	14.4643	0	0	
0	13.0134	1	0.866046	
1	13.3481	0	0	
0	11.9766	1	0.817142	
0	25.5088	0.177861	1	
1	25.5899	0	0	
0	25.702	1	1	
0	1.31425	1	1	
1	2.0777	0	0	
0	0.200755	1	1	
1	0.358701	0	0	
1	0.453963	0	0	
1	0.758965	0	0	
0	2.2892	1	1	
1	2.47021	0	0	
1	2.8038	0	0	
1	3.35287	0	0	
1	3.49782	0	0	
0	1.13414	1	0.665019	
1	1.22262	0	0	
1	1.24576	0	0	
1	2.44382	0	0	
1	3.34561	0	0	
0	3.2881	1	1	
1	3.58439	0	0	
1	3.70721	0	0	
1	3.74453	0	0	
1	3.82128	0	0	
0	2.39205	1	1	
1	2.75094	0	0	
0	2.50155	1	1	
1	2.77202	0	0	
0	50.1281	0.181619	0.866955	
0	29.5218	1	1	
0	6.07413	1	1	
1	6.67503	0	0	
1	7.29911	0	0	
1	7.52095	0	0	
0	9.24024	1	1	
0	0.0529535	1	1	
1	0.557434	0	0	
1	1.34043	0	0	
1	2.6946	0	0	
1	5.61599	0	0	
0	3.0476	1	1	
1	3.87957	0	0	
1	4.06579	0	0	
0	2.09344	1	1	
1	2.55542	0	0	
0	1.60162	1	1	
1	1.68867	0	0	
1	2.18144	0	0	
1	2.36765	0	0	
1	2.38731	0	0	
1	3.22525	0	0	
1	4.66457	0	0	
1	4.79856	0	0	
1	5.39746	0	0	
0	4.66844	1	1	
0	4.8955	1	1	
1	4.90238	0	0	
1	4.9868	0	0	
1	5.16545	0	0	
1	5.34335	0	0	
1	5.37643	0	0	
1	5.80381	0	0	
1	6.70029	0	0	
0	12.6805	1	0.573919	
0	22.7687	0.683277	0.73364	
0	13.307	1	1	
1	13.4151	0	0	
0	1.32799	1	1	
0	0.490676	1	1	
1	0.864639	0	0	
1	1.82827	0	0	
1	2.04315	0	0	
1	2.30927	0	0	
1	2.34351	0	0	
1	3.0739	0	0	
0	6.39969	1	0.128837	
1	6.41911	0	0	
0	20.0254	0.0192735	1	
0	17.219	1	1	
0	6.02646	1	1	
1	6.84623	0	0	
0	7.58087	1	0.370629	
1	7.70477	0	0	
0	30.0517	0.260607	1	
1	30.1273	0	0	
0	13.0691	1	1	
1	13.5315	0	0	
1	14.5033	0	0	
1	16.1206	0	0	
0	26.4008	1	0.784574	
0	14.751	1	0.626568	
1	14.8971	0	0	
1	14.9377	0	0	
0	7.84334	1	1	
1	8.50706	0	0	
1	8.94158	0	0	
0	6.92259	1	1	
1	7.14084	0	0	
1	7.57149	0	0	
0	3.9417	1	1	
1	4.16219	0	0	
1	4.48872	0	0	
1	4.61678	0	0	
1	5.64166	0	0	
1	8.47781	0	0	
1	9.13814	0	0	
0	32.4635	0.237965	0.785304	
0	32.606	1	1	
0	17.7127	1	1	
0	2.86462	1	1	
1	2.8651	0	0	
1	3.55591	0	0	
1	6.4671	0	0	
0	2.80565	1	1	
1	2.80954	0	0	
1	2.85668	0	0	
1	4.05887	0	0	
1	4.16672	0	0	
0	8.65797	1	1	
1	8.82112	0	0	
1	9.32985	0	0	
1	12.7833	0	0	
1	12.9465	0	0	
0	5.62669	1	1	
1	5.7636	0	0	
1	6.12567	0	0	
1	6.78483	0	0	
1	7.51063	0	0	
1	13.1913	0	0	
0	16.8497	1	0.842138	
0	0.899669	1	1	
0	0.0843077	1	1	
1	0.246127	0	0	
1	1.47495	0	0	
0	2.35599	1	1	
1	2.3866	0	0	
1	2.90197	0	0	
1	2.92203	0	0	
0	5.52761	1	0.417633	
0	4.50968	1	1	
0	20.4595	0.134575	0.951462	
0	27.6553	1	0.749004	
0	13.0364	1	1	
0	0.356733	1	1	
1	0.756789	0	0	
1	0.812288	0	0	
1	1.10147	0	0	
1	1.68752	0	0	
0	8.16769	1	1	
1	8.62689	0	0	
0	19.7251	0.17223	1	
0	4.31471	1	1	
1	4.44018	0	0	
1	4.80175	0	0	
1	5.7862	0	0	
0	1.63715	1	1	
1	1.75044	0	0	
1	1.94033	0	0	
1	4.41062	0	0	
0	2.47884	1	1	
0	2.51398	1	0.566564	
1	2.51972	0	0	
1	2.63746	0	0	
0	1.75384	1	1	
1	1.83462	0	0	
1	2.24365	0	0	
1	2.57295	0	0	
1	2.90928	0	0	
1	3.13347	0	0	
1	3.64778	0	0	
1	4.03854	0	0	
0	1.07531	1	1	
1	1.33093	0	0	
0	0.340692	1	1	
1	1.46402	0	0	
0	0.953429	1	1	
1	1.08928	0	0	
1	1.14886	0	0	
1	1.53087	0	0	
1	2.13436	0	0	
1	2.57564	0	0	
1	2.68152	0	0	
1	3.5184	0	0	
1	4.30201	0	0	
1	5.15223	0	0	
1	5.4739	0	0	
1	6.87263	0	0	
0	4.26947	1	0.632912	
0	9.75156	0.0891815	1	
1	9.90774	0	0	
0	5.85957	1	1	
1	5.91535	0	0	
1	6.63334	0	0	
1	7.39601	0	0	
0	4.48563	1	1	
1	4.551	0	0	
1	6.09798	0	0	
1	6.57083	0	0	
0	11.3667	0.0382006	1	
1	11.4611	0	0	
1	11.7469	0	0	
0	11.9052	1	1	
1	12.1131	0	0	
1	12.1994	0	0	
0	37.9993	0.278734	1	
